rank_position,image_index,hard_label,hard_label_name,true_entropy,pred_entropy,entropy_abs_error,kl,true_top_class,true_top_class_name,pred_top_class,pred_top_class_name
1058,3786,7,horse,0.1370995044708252,0.0360737182199955,0.10102578997612,0.04857471585273743,7,horse,7,horse
1059,6829,8,ship,-0.0,0.09040224552154541,0.09040224552154541,0.008397744037210941,8,ship,8,ship
1060,7858,2,bird,0.4035278558731079,0.4709741473197937,0.06744629144668579,0.17356763780117035,2,bird,2,bird
1061,3816,2,bird,-0.0,0.04731354862451553,0.04731354862451553,0.0047852760180830956,2,bird,2,bird
1062,9225,5,dog,-0.0,1.7310410737991333,1.7310410737991333,2.518526554107666,5,dog,3,cat
1063,5018,4,deer,-0.0,0.12967486679553986,0.12967486679553986,0.01646561548113823,4,deer,4,deer
1064,4925,5,dog,-0.0,0.04655585065484047,0.04655585065484047,0.004885165952146053,5,dog,5,dog
1065,97,0,airplane,0.13923299312591553,0.5193138718605042,0.3800808787345886,0.04727623239159584,0,airplane,0,airplane
1066,8304,1,automobile,0.1414405107498169,1.4269285202026367,1.2854880094528198,0.597112774848938,1,automobile,1,automobile
1067,4517,8,ship,0.27790018916130066,0.026271220296621323,0.25162896513938904,0.12297651171684265,8,ship,8,ship
1068,7476,5,dog,-0.0,0.019732268527150154,0.019732268527150154,0.001679201959632337,5,dog,5,dog
1069,5691,2,bird,-0.0,0.008102107793092728,0.008102107793092728,0.000547497533261776,2,bird,2,bird
1070,484,5,dog,0.2822921872138977,0.22358353435993195,0.05870865285396576,0.07859130948781967,5,dog,5,dog
1071,3725,2,bird,0.1350361853837967,0.07748761028051376,0.05754857510328293,0.09848150610923767,2,bird,2,bird
1072,6854,0,airplane,0.3825426697731018,0.2787102162837982,0.10383245348930359,0.06179102510213852,0,airplane,0,airplane
1073,7300,3,cat,-0.0,0.076377272605896,0.076377272605896,0.008417484350502491,3,cat,3,cat
1074,3496,5,dog,-0.0,2.044151544570923,2.044151544570923,3.4919943809509277,5,dog,8,ship
1075,8418,8,ship,0.23181301355361938,0.0025757441762834787,0.22923727333545685,0.20720641314983368,8,ship,8,ship
1076,3161,9,truck,0.1370995044708252,0.008524001576006413,0.12857550382614136,0.09857647866010666,9,truck,9,truck
1077,2241,0,airplane,0.3138130009174347,0.2034512609243393,0.1103617399930954,0.24474261701107025,0,airplane,0,airplane
1078,1640,7,horse,0.273654967546463,0.8699120879173279,0.5962570905685425,0.16724534332752228,7,horse,7,horse
1079,4728,7,horse,-0.0,0.00282018119469285,0.00282018119469285,0.00017248096992261708,7,horse,7,horse
1080,3977,3,cat,1.1211460828781128,0.9018118977546692,0.2193341851234436,0.2956612706184387,3,cat,6,frog
1081,4107,3,cat,0.13923299312591553,0.05730726197361946,0.08192573487758636,0.11612389981746674,3,cat,3,cat
1082,1315,4,deer,0.1370995044708252,0.11792624741792679,0.019173257052898407,0.042901474982500076,4,deer,4,deer
1083,5947,5,dog,-0.0,0.057722315192222595,0.057722315192222595,0.0063356501050293446,5,dog,5,dog
1084,8128,7,horse,0.6582142114639282,2.0699455738067627,1.4117313623428345,1.393997311592102,7,horse,3,cat
1085,3742,9,truck,0.1414405107498169,0.05168965458869934,0.08975085616111755,0.03562070429325104,9,truck,9,truck
1086,5796,5,dog,0.5369623303413391,0.524392306804657,0.012570023536682129,0.11861918121576309,5,dog,5,dog
1087,8880,1,automobile,0.1414405107498169,0.005643187556415796,0.13579732179641724,0.14311270415782928,1,automobile,1,automobile
1088,2116,9,truck,0.1370995044708252,0.05300590395927429,0.0840936005115509,0.032737426459789276,9,truck,9,truck
1089,3308,7,horse,0.1414405107498169,0.003001099219545722,0.13843941688537598,0.16743065416812897,7,horse,7,horse
1090,9756,5,dog,-0.0,0.3965218961238861,0.3965218961238861,0.05463853478431702,5,dog,5,dog
1091,2923,3,cat,1.0012425184249878,0.7391530871391296,0.26208943128585815,0.17828485369682312,3,cat,3,cat
1092,5998,7,horse,-0.0,0.030985867604613304,0.030985867604613304,0.0027497122064232826,7,horse,7,horse
1093,8581,8,ship,-0.0,1.1459641456604004,1.1459641456604004,0.21221251785755157,8,ship,8,ship
1094,1740,1,automobile,-0.0,0.1557929366827011,0.1557929366827011,0.01738371141254902,1,automobile,1,automobile
1095,3114,2,bird,0.27790018916130066,2.2088398933410645,1.9309396743774414,0.6636175513267517,2,bird,2,bird
1096,61,3,cat,0.27790018916130066,0.5124261379241943,0.23452594876289368,2.5243160724639893,3,cat,5,dog
1097,6792,3,cat,2.3715107440948486,1.7477123737335205,0.6237983703613281,1.7514586448669434,3,cat,9,truck
1098,7794,5,dog,-0.0,0.978168785572052,0.978168785572052,0.29510465264320374,5,dog,5,dog
1099,128,5,dog,0.3274449110031128,0.3307170271873474,0.003272116184234619,2.8289337158203125,5,dog,3,cat
1100,6492,1,automobile,0.13923299312591553,0.06587816774845123,0.0733548253774643,0.1346590518951416,1,automobile,1,automobile
1101,3101,7,horse,0.2351934015750885,0.038782600313425064,0.19641080498695374,0.35294970870018005,7,horse,7,horse
1102,1954,2,bird,0.27790018916130066,0.014679557643830776,0.2632206380367279,0.2067859023809433,2,bird,2,bird
1103,2562,4,deer,0.2543850243091583,1.2917499542236328,1.0373649597167969,0.2713874876499176,4,deer,4,deer
1104,2577,4,deer,-0.0,0.13091154396533966,0.13091154396533966,0.014478621073067188,4,deer,4,deer
1105,6030,8,ship,-0.0,1.0535703897476196,1.0535703897476196,0.2279706448316574,8,ship,8,ship
1106,9677,6,frog,-0.0,0.019259970635175705,0.019259970635175705,0.0014542491408064961,6,frog,6,frog
1107,8695,4,deer,0.13923299312591553,0.21814219653606415,0.07890920341014862,0.004677870310842991,4,deer,4,deer
1108,9594,9,truck,-0.0,1.0410515069961548,1.0410515069961548,0.26231423020362854,9,truck,9,truck
1109,8198,4,deer,0.27790018916130066,2.1381797790527344,1.8602795600891113,1.6616007089614868,4,deer,2,bird
1110,1995,2,bird,-0.0,0.065266914665699,0.065266914665699,0.0056406608782708645,2,bird,2,bird
1111,9734,4,deer,0.9186842441558838,0.6000066995620728,0.31867754459381104,0.08299984782934189,7,horse,7,horse
1112,1292,4,deer,0.9808709621429443,2.5965681076049805,1.6156971454620361,2.009089946746826,4,deer,6,frog
1113,5099,2,bird,0.3138130009174347,0.11335258185863495,0.20046041905879974,0.28630802035331726,2,bird,2,bird
1114,1955,2,bird,0.27790018916130066,1.110376238822937,0.832476019859314,0.17775776982307434,2,bird,2,bird
1115,6963,9,truck,0.1414405107498169,0.9372965693473816,0.7958560585975647,0.23025444149971008,9,truck,9,truck
1116,8263,5,dog,-0.0,0.0766935795545578,0.0766935795545578,0.009022064507007599,5,dog,5,dog
1117,8556,4,deer,-0.0,0.04913369193673134,0.04913369193673134,0.0047532422468066216,4,deer,4,deer
1118,5246,7,horse,0.273654967546463,0.0013077215990051627,0.27234724164009094,0.2669907510280609,7,horse,7,horse
1119,2525,5,dog,0.9241140484809875,1.8637328147888184,0.9396187663078308,4.7181315422058105,5,dog,0,airplane
1120,229,6,frog,0.13923299312591553,0.9170122742652893,0.7777792811393738,0.1372976005077362,6,frog,6,frog
1121,2913,0,airplane,-0.0,0.036755189299583435,0.036755189299583435,0.0033448957838118076,0,airplane,0,airplane
1122,382,0,airplane,0.13923299312591553,0.022626705467700958,0.11660628765821457,0.054760850965976715,0,airplane,0,airplane
1123,3931,5,dog,0.13923299312591553,0.05281132087111473,0.0864216685295105,0.14203494787216187,5,dog,5,dog
1124,9042,1,automobile,0.706274151802063,0.052083905786275864,0.6541902422904968,0.6612184047698975,1,automobile,1,automobile
1125,9073,4,deer,1.1529114246368408,1.1817631721496582,0.028851747512817383,0.2256922572851181,4,deer,4,deer
1126,9334,7,horse,-0.0,0.029825204983353615,0.029825204983353615,0.0025533002335578203,7,horse,7,horse
1127,6327,4,deer,0.6060906648635864,0.13337112963199615,0.47271955013275146,0.17568613588809967,4,deer,4,deer
1128,4084,7,horse,-0.0,0.0009077969007194042,0.0009077969007194042,5.149708886165172e-05,7,horse,7,horse
1129,3159,2,bird,-0.0,0.009455667808651924,0.009455667808651924,0.0007066613179631531,2,bird,2,bird
1130,7530,2,bird,0.1350361853837967,0.2618620693683624,0.12682588398456573,0.04511529579758644,2,bird,2,bird
1131,4053,4,deer,0.7826557159423828,0.9181140065193176,0.13545829057693481,0.21608346700668335,4,deer,4,deer
1132,2788,7,horse,0.1414405107498169,0.013349057175219059,0.1280914545059204,0.08758196234703064,7,horse,7,horse
1133,7374,3,cat,0.4689956307411194,0.08624377101659775,0.38275185227394104,0.14051589369773865,3,cat,3,cat
1134,9265,1,automobile,0.1414405107498169,0.026246022433042526,0.11519448459148407,0.0642027035355568,1,automobile,1,automobile
1135,2329,4,deer,0.9245404601097107,1.0164763927459717,0.09193593263626099,0.21068447828292847,4,deer,4,deer
1136,6011,7,horse,-0.0,0.02894870564341545,0.02894870564341545,0.0026687507051974535,7,horse,7,horse
1137,6926,7,horse,0.6511733531951904,0.9327589273452759,0.28158557415008545,0.20238320529460907,7,horse,7,horse
1138,5516,0,airplane,0.1370995044708252,0.15477553009986877,0.01767602562904358,0.0008022448746487498,0,airplane,0,airplane
1139,7891,6,frog,-0.0,0.0062753576785326,0.0062753576785326,0.0004676678800024092,6,frog,6,frog
1140,5252,4,deer,0.9997225999832153,0.9623890519142151,0.037333548069000244,0.40318459272384644,7,horse,4,deer
1141,8580,3,cat,0.4602574408054352,1.0461839437484741,0.5859265327453613,0.895372748374939,3,cat,5,dog
1142,6744,3,cat,0.1350361853837967,0.004755637142807245,0.13028055429458618,0.05707529932260513,3,cat,3,cat
1143,4464,3,cat,0.1370995044708252,0.012340634129941463,0.12475886940956116,0.14133845269680023,3,cat,3,cat
1144,9178,1,automobile,0.3274449110031128,0.3200156092643738,0.007429301738739014,0.0021074023097753525,1,automobile,1,automobile
1145,8618,5,dog,0.6496096253395081,0.7547270655632019,0.10511744022369385,0.3116307556629181,5,dog,5,dog
1146,9808,1,automobile,-0.0,0.48402413725852966,0.48402413725852966,0.07345116883516312,1,automobile,1,automobile
1147,8775,1,automobile,0.13923299312591553,1.0639938116073608,0.9247608184814453,0.1694805771112442,1,automobile,1,automobile
1148,308,1,automobile,0.37119388580322266,0.4872176945209503,0.11602380871772766,0.1605270802974701,1,automobile,1,automobile
1149,2168,5,dog,0.1370995044708252,0.007845993153750896,0.12925350666046143,0.07372817397117615,5,dog,5,dog
1150,4093,3,cat,0.1414405107498169,0.6271239519119263,0.4856834411621094,0.07916584610939026,3,cat,3,cat
1151,4349,0,airplane,0.2386845052242279,0.09410906583070755,0.14457544684410095,0.07368557155132294,0,airplane,0,airplane
1152,2312,2,bird,0.1370995044708252,0.05307648330926895,0.08402302116155624,0.14668427407741547,2,bird,2,bird
1153,1974,6,frog,-0.0,0.00022470325347967446,0.00022470325347967446,1.0967194612021558e-05,6,frog,6,frog
1154,2696,2,bird,0.2386845052242279,0.5986695289611816,0.35998502373695374,0.11561834812164307,2,bird,2,bird
1155,1764,5,dog,0.1370995044708252,0.12187867611646652,0.015220828354358673,0.04702835530042648,5,dog,5,dog
1156,6657,7,horse,0.13923299312591553,0.011497331783175468,0.1277356594800949,0.16143178939819336,7,horse,7,horse
1157,6495,7,horse,-0.0,0.016492128372192383,0.016492128372192383,0.0012448426568880677,7,horse,7,horse
1158,1560,7,horse,0.3767743706703186,0.8127753734588623,0.4360010027885437,0.3064241409301758,7,horse,7,horse
1159,5659,2,bird,0.641248345375061,1.9108848571777344,1.2696365118026733,0.667015552520752,2,bird,6,frog
1160,5363,7,horse,-0.0,0.01641261577606201,0.01641261577606201,0.0013893722789362073,7,horse,7,horse
1161,4235,9,truck,0.1350361853837967,0.03201370686292648,0.10302247852087021,0.0884169191122055,9,truck,9,truck
1162,5631,6,frog,0.721928060054779,0.26487621665000916,0.4570518434047699,0.20507057011127472,6,frog,6,frog
1163,1242,8,ship,-0.0,2.0482873916625977,2.0482873916625977,0.6614001393318176,8,ship,8,ship
1164,35,2,bird,0.8709514737129211,2.133986711502075,1.2630352973937988,1.353938341140747,2,bird,3,cat
1165,7931,9,truck,0.23181301355361938,1.9669235944747925,1.7351105213165283,0.7218474745750427,9,truck,9,truck
1166,6259,5,dog,-0.0,0.03021661564707756,0.03021661564707756,0.002630585338920355,5,dog,5,dog
1167,4341,1,automobile,0.13923299312591553,0.06260992586612701,0.07662306725978851,0.17797356843948364,1,automobile,1,automobile
1168,736,1,automobile,0.273654967546463,0.08369198441505432,0.1899629831314087,0.1470853090286255,1,automobile,1,automobile
1169,1202,2,bird,-0.0,0.01049588993191719,0.01049588993191719,0.0007491880678571761,2,bird,2,bird
1170,2673,2,bird,-0.0,1.025710940361023,1.025710940361023,0.16642270982265472,2,bird,2,bird
1171,7108,2,bird,-0.0,0.1077844500541687,0.1077844500541687,0.010147646069526672,2,bird,2,bird
1172,6770,1,automobile,0.13923299312591553,0.06221005320549011,0.07702293992042542,0.04055901616811752,1,automobile,1,automobile
1173,3894,7,horse,-0.0,0.024871254339814186,0.024871254339814186,0.001928495243191719,7,horse,7,horse
1174,8742,9,truck,0.1414405107498169,0.0911157876253128,0.05032472312450409,0.052826929837465286,9,truck,9,truck
1175,5542,9,truck,0.1350361853837967,0.003920870833098888,0.13111531734466553,0.0636168047785759,9,truck,9,truck
1176,2752,3,cat,0.13923299312591553,0.24162812530994415,0.10239513218402863,0.1898244172334671,3,cat,3,cat
1177,3331,8,ship,-0.0,0.05271577462553978,0.05271577462553978,0.004542745649814606,8,ship,8,ship
1178,6718,8,ship,0.273654967546463,0.10706061124801636,0.16659435629844666,0.09169672429561615,8,ship,8,ship
1179,3219,0,airplane,-0.0,0.023371931165456772,0.023371931165456772,0.001904817996546626,0,airplane,0,airplane
1180,4465,6,frog,0.2822921872138977,0.09735903888940811,0.1849331557750702,0.05378969758749008,6,frog,6,frog
1181,1697,9,truck,0.1370995044708252,0.010977412573993206,0.12612208724021912,0.06171896308660507,9,truck,9,truck
1182,4892,7,horse,0.12565802037715912,2.059851884841919,1.9341938495635986,1.1763556003570557,7,horse,5,dog
1183,950,3,cat,0.1414405107498169,0.010113387368619442,0.13132712244987488,0.13577575981616974,3,cat,3,cat
1184,5387,3,cat,0.8421167731285095,0.2714104950428009,0.5707062482833862,0.17686763405799866,3,cat,3,cat
1185,4871,7,horse,-0.0,0.8865843415260315,0.8865843415260315,2.3876616954803467,7,horse,5,dog
1186,5279,0,airplane,0.3274449110031128,0.8953942060470581,0.5679492950439453,0.13075721263885498,0,airplane,0,airplane
1187,2371,4,deer,-0.0,0.0651029646396637,0.0651029646396637,0.005967182107269764,4,deer,4,deer
1188,3047,6,frog,0.2822921872138977,0.722510576248169,0.44021838903427124,0.1435711681842804,6,frog,6,frog
1189,9160,5,dog,1.1620267629623413,1.2573375701904297,0.09531080722808838,0.31725287437438965,5,dog,5,dog
1190,970,9,truck,-0.0,0.03749528527259827,0.03749528527259827,0.003724544309079647,9,truck,9,truck
1191,4749,2,bird,0.8844952583312988,2.3086650371551514,1.4241697788238525,2.6768298149108887,2,bird,4,deer
1192,7899,7,horse,0.1414405107498169,0.2728234827518463,0.13138297200202942,0.009044011123478413,7,horse,7,horse
1193,6506,5,dog,0.391243577003479,0.1168440654873848,0.2743995189666748,0.06310518831014633,5,dog,5,dog
1194,558,3,cat,0.27790018916130066,0.03909957781434059,0.23880061507225037,0.07731908559799194,3,cat,3,cat
1195,5558,7,horse,-0.0,1.9459316730499268,1.9459316730499268,0.7025408148765564,7,horse,7,horse
1196,4035,2,bird,0.1414405107498169,0.016129828989505768,0.12531068921089172,0.05635637789964676,2,bird,2,bird
1197,8870,5,dog,0.3182152807712555,0.2970333993434906,0.021181881427764893,0.0031239185482263565,5,dog,5,dog
1198,7866,6,frog,0.5260998010635376,0.05651495233178139,0.4695848524570465,0.3223246932029724,6,frog,6,frog
1199,9936,8,ship,-0.0,0.19202417135238647,0.19202417135238647,0.022489968687295914,8,ship,8,ship
1200,1281,8,ship,-0.0,0.04400207847356796,0.04400207847356796,0.003914552740752697,8,ship,8,ship
1201,6480,0,airplane,0.13923299312591553,1.0934935808181763,0.9542605876922607,0.23683619499206543,0,airplane,0,airplane
1202,3334,5,dog,-0.0,0.17789660394191742,0.17789660394191742,0.020993057638406754,5,dog,5,dog
1203,7779,5,dog,-0.0,0.6897165179252625,0.6897165179252625,0.10407914966344833,5,dog,5,dog
1204,9558,0,airplane,0.4670814275741577,0.40325549244880676,0.06382593512535095,0.11502300947904587,0,airplane,0,airplane
1205,1591,1,automobile,-0.0,0.036286208778619766,0.036286208778619766,0.0032920236699283123,1,automobile,1,automobile
1206,891,6,frog,0.13923299312591553,0.06409919261932373,0.0751338005065918,0.10745401680469513,6,frog,6,frog
1207,8762,8,ship,-0.0,0.031440895050764084,0.031440895050764084,0.0028820193838328123,8,ship,8,ship
1208,8766,5,dog,-0.0,0.07216145098209381,0.07216145098209381,0.007087802514433861,5,dog,5,dog
1209,7,6,frog,0.1414405107498169,0.02336597628891468,0.11807453632354736,0.04422488063573837,6,frog,6,frog
1210,5749,5,dog,0.27790018916130066,1.0211666822433472,0.7432664632797241,0.9567911624908447,5,dog,3,cat
1211,9245,1,automobile,-0.0,0.03727295622229576,0.03727295622229576,0.0034461182076483965,1,automobile,1,automobile
1212,1562,6,frog,0.1370995044708252,0.018717847764492035,0.11838165670633316,0.0883227288722992,6,frog,6,frog
1213,6179,8,ship,0.42254263162612915,0.2463434338569641,0.17619919776916504,0.21528877317905426,8,ship,8,ship
1214,9144,0,airplane,-0.0,0.15333238244056702,0.15333238244056702,0.020357947796583176,0,airplane,0,airplane
1215,4051,5,dog,0.5770042538642883,1.02576744556427,0.4487631916999817,0.47189462184906006,5,dog,3,cat
1216,7107,2,bird,-0.0,0.8147921562194824,0.8147921562194824,2.417853832244873,2,bird,6,frog
1217,7538,5,dog,0.26172730326652527,0.047966815531253815,0.21376049518585205,0.09770157188177109,5,dog,5,dog
1218,7489,3,cat,0.2386845052242279,1.818204402923584,1.5795198678970337,0.4960267245769501,3,cat,3,cat
1219,4513,4,deer,-0.0,0.5986437797546387,0.5986437797546387,0.08043517917394638,4,deer,4,deer
1220,9867,8,ship,-0.0,0.3565998077392578,0.3565998077392578,0.05197576433420181,8,ship,8,ship
1221,3038,3,cat,0.5159469842910767,1.1492406129837036,0.633293628692627,0.09456834197044373,3,cat,3,cat
1222,3834,8,ship,-0.0,1.857057809829712,1.857057809829712,0.6806260347366333,8,ship,8,ship
1223,5725,5,dog,-0.0,0.005350383464246988,0.005350383464246988,0.0003916450368706137,5,dog,5,dog
1224,707,9,truck,0.26954886317253113,0.05334770306944847,0.21620115637779236,0.07488466799259186,9,truck,9,truck
1225,7478,7,horse,0.5095157027244568,0.014508752152323723,0.4950069487094879,0.4972313642501831,7,horse,7,horse
1226,3063,0,airplane,0.3825426697731018,0.4993654787540436,0.11682280898094177,0.3615375757217407,0,airplane,0,airplane
1227,328,4,deer,-0.0,0.41776350140571594,0.41776350140571594,0.05863294005393982,4,deer,4,deer
1228,4393,3,cat,0.1370995044708252,0.05427373945713043,0.08282576501369476,0.014507572166621685,3,cat,3,cat
1229,7935,7,horse,0.13923299312591553,0.06005357578396797,0.07917942106723785,0.059695787727832794,7,horse,7,horse
1230,5084,3,cat,0.13923299312591553,1.336258888244629,1.1970258951187134,0.2465078979730606,3,cat,3,cat
1231,6114,9,truck,-0.0,0.008874700404703617,0.008874700404703617,0.0007197650265879929,9,truck,9,truck
1232,5820,5,dog,0.36055988073349,1.1605877876281738,0.8000279068946838,0.33059409260749817,5,dog,5,dog
1233,3289,8,ship,0.1370995044708252,0.002883412642404437,0.1342160850763321,0.1494634598493576,8,ship,8,ship
1234,7719,2,bird,0.41599002480506897,0.7287819981575012,0.31279197335243225,0.24726086854934692,2,bird,2,bird
1235,6551,4,deer,0.24229221045970917,1.0214426517486572,0.7791504263877869,0.13282854855060577,4,deer,4,deer
1236,8313,6,frog,0.13923299312591553,1.0590384006500244,0.9198054075241089,0.15624383091926575,6,frog,6,frog
1237,8892,8,ship,-0.0,0.09429749846458435,0.09429749846458435,0.01040333230048418,8,ship,8,ship
1238,6159,1,automobile,0.1370995044708252,0.22750675678253174,0.09040725231170654,0.15677738189697266,1,automobile,1,automobile
1239,671,3,cat,0.4536495804786682,1.5753188133239746,1.1216692924499512,0.540242612361908,3,cat,3,cat
1240,8566,4,deer,0.13110651075839996,1.3050577640533447,1.173951268196106,0.5697389841079712,4,deer,4,deer
1241,2412,6,frog,0.2508797347545624,0.03326798602938652,0.21761174499988556,0.0733388289809227,6,frog,6,frog
1242,3954,5,dog,-0.0,0.4819346070289612,0.4819346070289612,0.08964266628026962,5,dog,5,dog
1243,3844,2,bird,-0.0,0.13957609236240387,0.13957609236240387,0.0164337195456028,2,bird,2,bird
1244,5842,7,horse,-0.0,0.5369538068771362,0.5369538068771362,0.07240985333919525,7,horse,7,horse
1245,447,0,airplane,0.6060906648635864,0.2429438978433609,0.3631467819213867,0.13211113214492798,0,airplane,0,airplane
1246,5221,7,horse,-0.0,0.04872266575694084,0.04872266575694084,0.004540490917861462,7,horse,7,horse
1247,1037,7,horse,0.273654967546463,0.08607363700866699,0.18758133053779602,0.16176895797252655,7,horse,7,horse
1248,6476,0,airplane,-0.0,0.11712679266929626,0.11712679266929626,0.013428128324449062,0,airplane,0,airplane
1249,201,1,automobile,0.1370995044708252,0.7641609907150269,0.6270614862442017,0.09696324914693832,1,automobile,1,automobile
1250,5737,9,truck,0.13303963840007782,0.021875087171792984,0.11116455495357513,0.12926578521728516,9,truck,9,truck
1251,9627,4,deer,0.6305941343307495,0.8783986568450928,0.24780452251434326,0.022704314440488815,4,deer,4,deer
1252,3632,1,automobile,-0.0,0.4793516993522644,0.4793516993522644,0.09492995589971542,1,automobile,1,automobile
1253,1631,1,automobile,0.13923299312591553,0.16586510837078094,0.026632115244865417,0.13175098598003387,1,automobile,1,automobile
1254,2634,1,automobile,0.5293608903884888,1.0099859237670898,0.4806250333786011,1.2880375385284424,1,automobile,9,truck
1255,9580,1,automobile,0.13923299312591553,0.003055024892091751,0.13617797195911407,0.11453721672296524,1,automobile,1,automobile
1256,224,3,cat,1.4224298000335693,1.7534102201461792,0.33098042011260986,1.0992425680160522,3,cat,5,dog
1257,2941,8,ship,0.4821791648864746,1.3083512783050537,0.8261721134185791,0.290553480386734,8,ship,8,ship
1258,1123,3,cat,-0.0,0.3132520914077759,0.3132520914077759,0.0552414245903492,3,cat,3,cat
1259,973,1,automobile,-0.0,0.21797461807727814,0.21797461807727814,0.030103979632258415,1,automobile,1,automobile
1260,27,0,airplane,0.273654967546463,0.01304522156715393,0.2606097459793091,0.13879358768463135,0,airplane,0,airplane
1261,7244,5,dog,-0.0,0.09545587748289108,0.09545587748289108,0.012025712989270687,5,dog,5,dog
1262,5674,9,truck,0.13923299312591553,0.23040559887886047,0.09117260575294495,0.09040474146604538,9,truck,9,truck
1263,7436,0,airplane,0.13303963840007782,1.5335475206375122,1.400507926940918,0.5046549439430237,0,airplane,0,airplane
1264,4022,6,frog,0.1350361853837967,0.07071433216333389,0.0643218532204628,0.06961949914693832,6,frog,6,frog
1265,8448,4,deer,0.13923299312591553,1.8608547449111938,1.7216217517852783,1.034899115562439,4,deer,3,cat
1266,6035,5,dog,0.1370995044708252,0.9069334864616394,0.7698339819908142,0.23423179984092712,5,dog,5,dog
1267,403,8,ship,-0.0,0.18667763471603394,0.18667763471603394,0.022168681025505066,8,ship,8,ship
1268,8881,6,frog,-0.0,0.10586763173341751,0.10586763173341751,0.01040415745228529,6,frog,6,frog
1269,1258,1,automobile,0.1370995044708252,0.16917596757411957,0.03207646310329437,0.0010202564299106598,1,automobile,1,automobile
1270,7367,3,cat,0.13923299312591553,1.6570274829864502,1.5177944898605347,0.676834225654602,3,cat,3,cat
1271,9420,5,dog,0.13923299312591553,0.08983293920755386,0.049400053918361664,0.006049760617315769,5,dog,5,dog
1272,3876,7,horse,-0.0,0.0012606275267899036,0.0012606275267899036,7.569503941340372e-05,7,horse,7,horse
1273,3505,4,deer,-0.0,0.14454731345176697,0.14454731345176697,0.016487659886479378,4,deer,4,deer
1274,2250,7,horse,0.27790018916130066,0.4042719602584839,0.12637177109718323,0.07474981248378754,7,horse,7,horse
1275,360,9,truck,0.1370995044708252,0.00913860835134983,0.12796089053153992,0.06276168674230576,9,truck,9,truck
1276,7733,0,airplane,0.1350361853837967,0.016490070149302483,0.11854611337184906,0.06075397878885269,0,airplane,0,airplane
1277,8923,6,frog,1.3440296649932861,0.028469763696193695,1.3155598640441895,1.3965126276016235,6,frog,6,frog
1278,4636,8,ship,-0.0,0.01858101412653923,0.01858101412653923,0.0015531632816419005,8,ship,8,ship
1279,327,5,dog,0.41599002480506897,0.048686329275369644,0.3673036992549896,0.24418120086193085,5,dog,5,dog
1280,704,7,horse,-0.0,0.09895660728216171,0.09895660728216171,0.00969050545245409,7,horse,7,horse
1281,8079,5,dog,0.1414405107498169,1.1304563283920288,0.9890158176422119,1.4180662631988525,5,dog,3,cat
1282,1937,1,automobile,0.6722947955131531,1.2158360481262207,0.5435412526130676,0.704933762550354,1,automobile,9,truck
1283,2698,3,cat,0.1414405107498169,0.020245572552084923,0.12119493633508682,0.213645339012146,3,cat,3,cat
1284,4910,8,ship,0.9686562418937683,0.6201555132865906,0.34850072860717773,1.1371990442276,8,ship,9,truck
1285,3710,2,bird,-0.0,0.0014565607998520136,0.0014565607998520136,8.904536662157625e-05,2,bird,2,bird
1286,842,7,horse,-0.0,0.042741887271404266,0.042741887271404266,0.00422169454395771,7,horse,7,horse
1287,6762,7,horse,0.41599002480506897,0.022075289860367775,0.39391472935676575,0.21355241537094116,7,horse,7,horse
1288,8819,0,airplane,-0.0,0.06134041026234627,0.06134041026234627,0.005499234423041344,0,airplane,0,airplane
1289,2800,4,deer,0.27790018916130066,0.00736049422994256,0.27053970098495483,0.19645966589450836,4,deer,4,deer
1290,79,8,ship,0.1370995044708252,0.06484121829271317,0.07225828617811203,0.08008396625518799,8,ship,8,ship
1291,5490,3,cat,-0.0,0.26786017417907715,0.26786017417907715,0.044213034212589264,3,cat,3,cat
1292,9941,1,automobile,-0.0,0.06782464683055878,0.06782464683055878,0.007104373071342707,1,automobile,1,automobile
1293,7222,8,ship,0.273654967546463,0.012255420908331871,0.2613995373249054,0.17668388783931732,8,ship,8,ship
1294,3357,8,ship,2.2389607429504395,2.046288013458252,0.1926727294921875,0.5221707224845886,3,cat,8,ship
1295,7766,4,deer,0.2386845052242279,0.4194668233394623,0.18078231811523438,0.014249153435230255,4,deer,4,deer
1296,9447,4,deer,0.5260998010635376,0.4038446545600891,0.12225514650344849,0.14931809902191162,4,deer,4,deer
1297,3185,2,bird,0.1370995044708252,1.2584091424942017,1.1213096380233765,0.4986337423324585,2,bird,2,bird
1298,1923,1,automobile,-0.0,0.06753026694059372,0.06753026694059372,0.007457986939698458,1,automobile,1,automobile
1299,3851,4,deer,0.391243577003479,1.0744210481643677,0.6831774711608887,1.5351260900497437,4,deer,5,dog
1300,1310,0,airplane,0.13923299312591553,0.37638822197914124,0.2371552288532257,0.10218727588653564,0,airplane,0,airplane
1301,3690,9,truck,0.273654967546463,0.160349503159523,0.11330546438694,0.0847216248512268,9,truck,9,truck
1302,7768,8,ship,0.1414405107498169,0.028202982619404793,0.11323752999305725,0.04421678185462952,8,ship,8,ship
1303,4678,9,truck,0.37119388580322266,0.6722323894500732,0.3010385036468506,0.21800658106803894,9,truck,9,truck
1304,5544,0,airplane,-0.0,0.27621492743492126,0.27621492743492126,0.03150981664657593,0,airplane,0,airplane
1305,4160,5,dog,0.1370995044708252,0.01075948216021061,0.12634001672267914,0.04773411899805069,5,dog,5,dog
